NATIONALITY,EG_FGN_RESIDENT,ID_TYPE,CUSTOMER_SEGMENT,INDUSTRY,JOB_TITLE,INCOME_SOURCE,SEX,TITLE,AGE,CONTACT_DATE,ACCOUNT_SINCE,DATE_TIME_LOANS,LOAN_START_DATE,LOAN_END_DATE,CUSTOMER_TYPE,KYC_DATE,KYC_REMAINING_DAYS,KYC_YEARS_INT,KYC_RISK_RATE,KYC_RISK_CATEG,CUSTOMER_STATUS,CURRENCY,INTEREST_BASIS,LOAN_MONTHS,LOAN_AMOUNT,TOTAL_LOAN_AMOUNT,TOT_INTEREST_AMT,MONTHLY_PAYMENT,CONTRACT_TYPE,ISL&SME_REPAY_TYPE,HAS_CHRG,CHRG_CODE,INTEREST_RATE,LOAN_TYPE,LOAN_SUB_TYPE,POSTING_RESTRICT,TOTAL_MONTHLY_INCOME,JOINT_SEPARAT,MARITAL_STATUS,DTI,MONTHLY_PAYMENT_BURDEN,ANNUALIZED_PAYMENT_BURDEN,CUMULATIVE_INTEREST_PCT,EFFECTIVE_INTEREST_RATE,INTEREST_TO_INCOME_RATIO,INTEREST_COVERAGE,PAYMENT_TO_LOAN_RATIO,PRINCIPAL_SHARE_PER_MONTH,LOAN_TO_INCOME_EXPOSURE,TOTAL_COST_TO_INCOME_EXPOSURE,INTEREST_SHARE_TOTAL,PRINCIPAL_SHARE_TOTAL,PRINCIPAL_TO_INTEREST_RATIO,OVERDUE_STATUS
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Retired,Other,M,,76,2022-03-01,2022-03-01,2022-11-08,2022-04-06,2025-03-04,Normal,2022-03-01,551,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,35,470000.0,624133.7640344815,154133.7640344815,17832.393258128042,AMORT,Demand,0,NO CHARGE,20.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,MARRIED,,,,0.3279441787967691,0.1124380041588922,,4.049299437693974,0.0379412622513362,0.7530437016607773,,,0.2469562983392227,0.7530437016607772,3.0492994376939735,CUR
EG,EG,National ID,Privilege,Professionals,Freelancer,Private business,F,,51,2009-06-10,2018-05-26,2022-11-08,2021-07-04,2027-07-04,Normal,2018-05-26,-824,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,72,900000.0,1552143.1285067273,652143.1285067273,21557.543451482325,AMORT,Demand,0,NO CHARGE,20.0,Personal Loan,Secured Personal Loans,KYC Update Needed,,,,,,,0.7246034761185859,0.1207672460197643,,2.3800651431547144,0.0239528260572025,0.5798434329093505,,,0.4201565670906494,0.5798434329093506,1.3800651431547146,PDO
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,38,2018-09-26,2018-09-26,2021-08-15,2021-06-23,2029-06-15,Normal,2023-10-17,1511,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,52000.0,91763.25664576556,39763.25664576556,955.8672567267248,AMORT,Demand,1,Admin Charge on LD Retail,15.75,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,4130.0,SEPARATE,MARRIED,22.218706209628465,0.2314448563502965,2.7773382762035586,0.7646780124185685,0.095584751552321,1.2034883972689334,2.307739968666212,0.01838206262936,0.5666756161535984,0.1311541565778854,0.2314448563502965,0.4333243838464014,0.5666756161535986,1.307739968666212,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,53,2018-11-25,2018-11-25,2021-09-01,2019-01-29,2031-07-02,Normal,2023-11-01,1526,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,144,116688.0,172799.61582930153,56111.61582930153,1199.9973321479274,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,22000.0,SEPARATE,MARRIED,7.854527992240978,0.0545453332794512,0.6545439993534149,0.4808687768176807,0.04007239806814,0.2125439993534149,3.079569413131486,0.0102838109501227,0.6752792790654647,0.0368333333333333,0.0545453332794512,0.3247207209345353,0.6752792790654647,2.079569413131486,CUR
EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,,49,2009-06-10,1999-02-08,2021-09-29,2019-05-11,2026-04-25,Special,2020-12-21,481,5,LOW,Low Risk Customer,Marginally,EGP,A,84,352000.0,490863.8093069637,138863.8093069637,5843.616777463853,AMORT,Monthly,0,NO CHARGE,10.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Credits,,,,,,,0.3944994582584196,0.0563570654654885,,3.5348577268386085,0.0166011840268859,0.7171031828502056,,,0.2828968171497945,0.7171031828502055,2.5348577268386085,CUR
EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,,53,2009-10-19,2009-10-19,2021-09-29,2020-05-19,2027-05-26,Special,2020-05-26,272,5,LOW,Low Risk Customer,Marginally,EGP,A,84,908000.0,1236845.1994717475,328845.1994717475,14724.3476127589,AMORT,Monthly,0,NO CHARGE,9.25,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Credits,,,,,,,0.3621643165988408,0.0517377595141201,,3.761177604108556,0.0162162418642719,0.7341258230114841,,,0.2658741769885158,0.7341258230114842,2.761177604108556,CUR
EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,M,,33,2022-06-13,2022-06-13,2023-07-02,2022-06-26,2029-07-01,Normal,2022-06-13,1021,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,84,109050.0,197933.7756182968,88883.77561829679,2356.3544716463903,AMORT,Demand,1,Admin Charge on LD Retail,19.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.8150735957661328,0.1164390851094475,,2.226883075582941,0.0216080189972158,0.550941847389888,,,0.449058152610112,0.5509418473898879,1.2268830755829412,CUR
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,53,2013-06-11,2013-06-11,2023-07-02,2020-03-31,2024-04-01,Normal,2020-04-18,-131,4,MEDIUM,Low Risk Customer,Marginally,EGP,A,48,99000.0,127484.26048717152,28484.26048717153,2655.9220934827404,AMORT,Monthly,1,Statement Charge for LD,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,JOINT,,,,,0.2877198029007225,0.0719299507251806,,4.475603659943591,0.026827495893765,0.7765664531580521,,,0.2234335468419479,0.7765664531580522,3.4756036599435913,CUR
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Pharmacist,Private business,M,,41,2010-01-27,2015-06-07,2023-07-20,2022-05-23,2027-05-24,Normal,2021-10-04,403,4,MEDIUM,Low Risk Customer,Marginally,EGP,B,60,305000.0,469691.627924649,164691.62792464904,7828.193798744151,AMORT,Demand,0,NO CHARGE,18.5,Personal Loan,Secured Personal Loans,Dormant Accounts Debit Restriction,,,,,,,0.5399725505726198,0.1079945101145239,,2.851945990475884,0.0256662091762103,0.6493622237800033,,,0.3506377762199967,0.6493622237800034,1.8519459904758844,CUR
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,58,2017-12-24,2017-12-25,2023-07-20,2022-06-22,2028-05-25,Normal,2022-10-25,789,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,72,4150000.0,7157104.425892131,3007104.4258921314,99404.22813739072,AMORT,Demand,0,NO CHARGE,20.0,Personal Loan,Secured Personal Loans,Dormant Accounts Debit Restriction,,JOINT,,,,,0.7246034761185859,0.1207672460197643,,2.3800651431547144,0.0239528260572025,0.5798434329093506,,,0.4201565670906494,0.5798434329093506,1.3800651431547146,CUR
EG,EG,National ID,Privilege,Governmental & Military Employees,Employee,Salary,F,,52,2010-04-14,1979-01-01,2023-07-20,2022-11-14,2028-06-24,Normal,2020-02-23,-186,4,MEDIUM,Low Risk Customer,Low Risk,EGP,B,67,500000.0,872464.2389913739,372464.2389913739,13021.854313304088,AMORT,Demand,0,NO CHARGE,22.0,Personal Loan,Secured Personal Loans,ID Update Needed,,,,,,,0.7449284779827479,0.1334200259073578,,2.342410754261914,0.0260437086266081,0.5730893916959083,,,0.4269106083040917,0.5730893916959082,1.342410754261914,CUR
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,40,2021-10-25,2021-10-25,2023-07-20,2023-05-14,2024-06-13,Normal,2022-10-23,787,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,13,500000.0,598236.2840792544,98236.28407925436,46018.175698404186,AMORT,Demand,0,NO CHARGE,32.0,Personal Loan,Secured Personal loan VAR-CD,NO RESTRICTION,,,,,,,0.1964725681585087,0.1813592936847773,,6.089769067370399,0.0920363513968083,0.8357901606880133,,,0.1642098393119866,0.8357901606880134,5.089769067370399,PDO
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Engineer,Salary,F,,39,2011-09-05,2011-09-05,2023-07-20,2021-08-25,2027-08-25,Normal,2020-01-21,-219,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,72,900000.0,1387853.244066486,487853.2440664861,19275.739500923417,AMORT,Demand,0,NO CHARGE,15.5,Personal Loan,Secured Personal Loans,KYC Update Needed,,,,,,,0.5420591600738734,0.0903431933456455,,2.8448170857655404,0.0214174883343593,0.648483551015056,,,0.3515164489849441,0.6484835510150561,1.8448170857655408,PDO
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Retired,Other,M,,82,2014-02-24,2017-11-28,2022-11-15,2021-03-30,2026-03-30,Normal,2023-12-10,1565,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,105000.0,147407.7981631359,42407.79816313592,2456.796636052265,AMORT,Demand,0,NO CHARGE,14.249999999999998,Personal Loan,Secured Personal Loans,NO RESTRICTION,17000.0,SEPARATE,MARRIED,8.6710469507727,0.144517449179545,1.73420939015454,0.4038837920298659,0.0807767584059731,0.4989152725074814,3.4759597184480557,0.0233980632004977,0.7123096695589789,0.1029411764705882,0.144517449179545,0.2876903304410211,0.7123096695589789,2.4759597184480557,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,41,2021-07-03,2021-07-03,2021-09-29,2021-07-07,2024-07-05,Normal,2021-07-03,675,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,36,200000.0,269415.6222831533,69415.6222831533,7483.767285643147,AMORT,Demand,1,Admin Charge on LD Retail,20.5,Personal Loan,P-Sel&Prof-Non Corp Relations Fixed,NO RESTRICTION,100000.0,,,2.6941562228315328,0.0748376728564314,0.8980520742771777,0.3470781114157664,0.1156927038052555,0.231385407610511,3.8811958089805767,0.0374188364282157,0.7423474492871163,0.0555555555555555,0.0748376728564314,0.2576525507128838,0.7423474492871163,2.8811958089805767,CUR
KW,FGN,Passport,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,47,2013-12-30,2013-12-30,2022-11-15,2018-11-07,2026-05-05,Normal,2017-08-13,-1110,4,MEDIUM,High-Low,Non-Borrower,EGP,A,84,1700000.0,2959643.356287712,1259643.3562877122,35233.84947961562,AMORT,Monthly,0,NO CHARGE,17.5,Personal Loan,Secured Personal Loans,KYC Update Needed,,,,,,,0.7409666801692425,0.1058523828813203,,2.349588350952019,0.0207257938115386,0.5743935317031962,,,0.4256064682968038,0.5743935317031962,1.349588350952019,PDO
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",House Wife,Other,F,,33,2015-05-17,2015-05-17,2021-08-24,2020-10-26,2025-10-24,Normal,2023-10-18,1512,5,LOW,Low Risk Customer,Low Risk,EGP,A,60,25500.0,34421.845484886064,8921.845484886064,573.6974247481011,AMORT,Monthly,1,Statement Charge for LD,12.5,Personal Loan,Secured Personal Loans,NO RESTRICTION,10000.0,SEPARATE,MARRIED,3.442184548488606,0.0573697424748101,0.6884369096977212,0.3498762935249437,0.0699752587049887,0.1784369096977212,3.8581530629731193,0.0224979382254157,0.7408086243137816,0.0425,0.0573697424748101,0.2591913756862183,0.7408086243137816,2.8581530629731193,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,61,2018-10-24,2018-10-24,2020-06-15,2020-02-25,2027-08-16,Normal,2018-10-24,-307,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,90,460000.0,722426.181151294,262426.18115129403,8026.957568347711,AMORT,Monthly,1,Admin Charge on LD Retail,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,20833.0,,,34.67701152744655,0.3853001280827394,4.623601536992873,0.570491698154987,0.0760655597539982,1.6795544322391975,2.752873886217933,0.0174499077572776,0.6367432576528738,0.245337258729473,0.3853001280827395,0.3632567423471263,0.6367432576528737,1.7528738862179327,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,45,2017-12-20,2017-12-20,2021-09-29,2018-01-10,2024-07-01,Normal,2017-12-20,-616,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,29000.0,49711.38299481011,20711.382994810112,690.4358749279182,AMORT,Monthly,1,Stamp Duty,19.75,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,JOINT,,,,,0.7141856205106936,0.1190309367517822,,2.4001962112943813,0.023808133618204,0.5833673950094611,,,0.4166326049905388,0.5833673950094611,1.4001962112943815,CUR
EG,EG,National ID,Thahabi,Professionals,Freelancer,Private business,M,,54,2010-01-13,2020-03-07,2022-11-01,2020-08-26,2025-08-22,Normal,2020-03-07,192,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,189000.0,259473.4334095848,70473.43340958477,4324.55722349308,AMORT,Monthly,0,NO CHARGE,13.25,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.3728753090454221,0.0745750618090844,,3.6818616726327256,0.022881255150757,0.7283982699749425,,,0.2716017300250574,0.7283982699749424,2.681861672632725,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Retired,Other,F,,65,2010-01-27,2005-01-05,2022-11-01,2022-06-19,2024-06-15,Normal,2021-04-04,585,5,LOW,Low Risk Customer,Low Risk,EGP,B,24,50000.0,60199.23043268562,10199.230432685616,2508.3012680285674,AMORT,Demand,0,NO CHARGE,18.5,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.2039846086537123,0.1019923043268561,,5.902330654258414,0.0501660253605713,0.8305754017222807,,,0.1694245982777193,0.8305754017222806,4.902330654258414,CUR
EG,EG,National ID,Thahabi,Governmental & Military Employees,Doctor,Salary,M,,55,2019-04-01,2019-04-01,2020-09-01,2019-04-07,2024-04-01,Normal,2024-02-26,1643,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,250000.0,341296.0956633622,91296.09566336218,5688.268261056036,AMORT,Monthly,1,Admin Charge on LD Retail,13.0,Personal Loan,PL-MEDICAL DOCTORS,NO RESTRICTION,15000.0,SEPARATE,MARRIED,22.753073044224145,0.3792178840704024,4.550614608844828,0.3651843826534487,0.0730368765306897,1.2172812755114957,3.738342731783731,0.0227530730442241,0.7325017870892606,0.2777777777777778,0.3792178840704024,0.2674982129107395,0.7325017870892605,2.7383427317837308,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,54,2019-01-27,2019-01-27,2020-07-01,2019-01-30,2024-08-01,Normal,2019-01-27,-212,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,160200.0,248020.2202466095,87820.2202466095,4133.670337443492,AMORT,Monthly,1,Stamp Duty,18.75,Auto Loan,AL-SALARIED DP > 40% < 50%,KYC Update Needed,,,,,,,0.5481911376192853,0.109638227523857,,2.8241812597388116,0.025803185626988,0.6459150783783322,,,0.3540849216216677,0.6459150783783322,1.8241812597388112,PDO
KW,FGN,Passport,Privilege,"Others (Goodwife, Non Adult ...)",Retired,Other,F,,58,2023-05-13,2023-05-13,2023-08-03,2023-06-28,2029-06-30,Normal,2023-05-13,989,4,MEDIUM,Foreigners with address in Egypt,Non-Borrower,EGP,B,72,1170000.0,2347336.1808904973,1177336.1808904973,32601.891401256908,AMORT,Demand,0,NO CHARGE,26.5,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,1.006270240077348,0.167711706679558,,1.99376883084919,0.0278648644455187,0.4984373391101324,,,0.5015626608898676,0.4984373391101324,0.99376883084919,PDO
EG,EG,National ID,Privilege,Professionals,Freelancer,Private business,M,,56,2017-11-29,2017-11-29,2023-08-03,2018-12-03,2024-10-31,Normal,2023-01-09,865,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,67,450000.0,927182.352265593,477182.352265593,13838.542571128251,AMORT,Quarterly,0,NO CHARGE,29.75,Personal Loan,Secured Personal loan VAR-CD,Dormant Accounts Debit Restriction,,,,,,,1.0604052272568734,0.1899233242848131,,1.9430357134195448,0.0307523168247294,0.4853414205958666,,,0.5146585794041335,0.4853414205958665,0.9430357134195448,PDO
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Retired,Other,M,,79,2009-12-09,2005-08-09,2023-08-03,2022-11-30,2028-11-29,Normal,2022-10-01,765,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,72,464000.0,864378.9602880748,400378.9602880748,12005.263337334372,AMORT,Demand,0,NO CHARGE,23.25,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.8628856902760232,0.1438142817126705,,2.1589020553581277,0.0258734123649447,0.536801589716345,,,0.463198410283655,0.536801589716345,1.1589020553581275,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,41,2013-01-21,2013-01-21,2021-12-15,2019-09-23,2024-09-15,Normal,2022-10-02,1132,5,LOW,Low Risk Customer,Marginally,EGP,A,60,170000.0,250762.1151824884,80762.11518248837,4179.368586374806,AMORT,Monthly,1,Stamp Duty,16.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,JOINT,,,,,0.4750712657793433,0.0950142531558686,,3.1049473458672003,0.0245845210963223,0.6779333468147095,,,0.3220666531852905,0.6779333468147093,2.1049473458672,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,41,2019-01-06,2019-01-06,2021-12-01,2019-01-26,2039-07-02,Normal,2023-12-11,1566,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,115159.0,182399.62313388288,67240.62313388288,759.998429724512,AMORT,Monthly,1,Stamp Duty,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,NO RESTRICTION,6200.0,SEPARATE,MARRIED,29.419294053852077,0.1225803918910503,1.4709647026926038,0.5838937741199809,0.029194688705999,0.5422630897893781,2.7126402854819887,0.0065995573921665,0.6313554711430095,0.0773918010752688,0.1225803918910503,0.3686445288569905,0.6313554711430095,1.7126402854819889,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,53,2009-06-10,1998-04-20,2021-09-29,2021-01-09,2026-01-05,Normal,2020-12-28,488,5,LOW,Low Risk Customer,Marginally,EGP,A,60,805000.0,1098973.4280360262,293973.4280360262,18316.22380060044,AMORT,Demand,1,Statement Charge for LD,13.0,Personal Loan,Per-Loan sal-inst-tr Group deals,ID Update Needed,,JOINT,,,,,0.3651843826534486,0.0730368765306897,,3.738342731783731,0.0227530730442241,0.7325017870892603,,,0.2674982129107395,0.7325017870892605,2.7383427317837308,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,39,2021-03-06,2021-03-06,2021-09-29,2021-03-14,2026-03-01,Normal,2021-03-06,556,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,143000.0,206376.3794638948,63376.37946389479,3439.6063243982467,AMORT,Demand,1,Stamp Duty,15.5,Auto Loan,AL-SALARIED DP > 50%,NO RESTRICTION,,,,,,,0.443191464782481,0.0886382929564962,,3.25636114289972,0.024053191079708,0.6929087542453841,,,0.3070912457546159,0.6929087542453841,2.25636114289972,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,47,2021-06-07,2021-06-07,2023-07-02,2021-07-27,2037-07-01,Normal,2021-06-07,649,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,192,185884.0,309504.1835966855,123620.18359668551,1612.000956232737,AMORT,Demand,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,28.764329330546985,0.1498142152632655,1.7977705831591864,0.6650393987469901,0.0415649624216868,0.7180540404082569,2.503670311689975,0.0086720802018072,0.6005863889782672,0.0899763785625774,0.1498142152632655,0.3994136110217328,0.6005863889782672,1.5036703116899746,PDO
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,60,2019-03-20,2019-03-20,2023-07-02,2019-03-26,2024-04-01,Normal,2019-03-20,-161,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,168700.0,235521.2350975016,66821.2350975016,3925.353918291693,AMORT,Monthly,1,Stamp Duty,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,,,,,,,0.3960950509632578,0.0792190101926515,,3.5246465401880545,0.0232682508493876,0.7162836078460663,,,0.2837163921539338,0.7162836078460662,2.5246465401880545,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,35,2020-08-26,2020-08-26,2023-07-02,2020-08-30,2040-08-01,Normal,2020-08-26,364,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,154779.0,287999.9854947686,133220.9854947686,1199.9999395615357,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,26.765797908435744,0.1115241579518155,1.338289895421787,0.8607174454852958,0.0430358722742647,0.6190566240463224,2.1618214609745396,0.0077529893561887,0.5374271104010577,0.0599361059479553,0.1115241579518156,0.4625728895989424,0.5374271104010576,1.1618214609745396,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,41,2020-10-18,2020-10-18,2021-08-15,2020-10-19,2027-10-16,Normal,2020-10-18,417,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,245000.0,405836.3822460821,160836.38224608212,4831.385502929549,AMORT,Monthly,1,Admin Charge on LD Retail,15.75,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.6564750295758454,0.0937821470822636,,2.5232871852659944,0.0197199408282838,0.6036915631961313,,,0.3963084368038687,0.6036915631961314,1.5232871852659944,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,44,2020-08-25,2020-08-25,2021-09-29,2021-05-30,2031-06-02,Normal,2020-08-25,363,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,120,525000.0,997206.7732204364,472206.7732204363,8310.056443503636,AMORT,Demand,1,Admin Charge on LD Retail,14.499999999999998,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.8994414728008311,0.0899441472800831,,2.1118010790474595,0.0158286789400069,0.5264705516435023,,,0.4735294483564976,0.5264705516435022,1.1118010790474593,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,43,2017-02-15,2017-02-15,2020-03-01,2017-02-18,2024-09-01,Normal,2017-02-15,-924,5,LOW,Low Risk Customer,Marginally,EGP,A,84,56500.0,105390.62183421016,48890.62183421015,1254.6502599310732,AMORT,Monthly,1,Stamp Duty,20.0,Personal Loan,Per-Loan sal-inst-tr Group deals,KYC Update Needed,,JOINT,,,,,0.8653207404284983,0.1236172486326426,,2.1556408546324803,0.0222061992908154,0.5361008315225626,,,0.4638991684774373,0.5361008315225625,1.15564085463248,PDO
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,35,2012-10-09,2012-10-09,2019-10-03,2019-07-28,2026-08-01,Normal,2022-11-30,1191,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,90000.0,156687.00121523184,66687.00121523184,1865.3214430384744,AMORT,Monthly,1,Admin Charge on LD Retail,17.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.7409666801692426,0.1058523828813203,,2.349588350952019,0.0207257938115386,0.5743935317031961,,,0.4256064682968039,0.5743935317031962,1.3495883509520186,CUR
EG,EG,National ID,Privilege,Governmental & Military Employees,Employee,Salary,F,,62,2019-01-30,2019-01-30,2022-11-02,2022-05-25,2029-06-05,Normal,2021-02-28,185,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,84,513000.0,983024.4558484156,470024.4558484157,11702.67209343352,AMORT,Demand,0,NO CHARGE,21.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,SINGLE,,,,0.9162270094511028,0.1308895727787289,,2.0914325704053236,0.0228122263029893,0.5218588377409662,,,0.4781411622590337,0.5218588377409663,1.0914325704053238,CUR
